transaction_id,true_category,anomaly_label,fraud_label,comment
TX0001753,Alimentation,0,0,RAS
TX0001754,Retrait cash,0,0,RAS
TX0001755,E-commerce,0,0,RAS
TX0001756,Transport,0,0,RAS
TX0001758,Loisirs,0,0,RAS
TX0001759,Revenu,0,0,Entrée d'argent
TX0001757,Shopping,0,0,RAS
TX0001761,Loisirs,0,0,RAS
TX0001760,Retrait cash,0,0,RAS
TX0001764,Shopping,0,0,RAS
TX0001763,Shopping,0,0,RAS
TX0001762,Factures,0,0,RAS
TX0001765,Revenu,0,0,Salaire mensuel
TX0001766,E-commerce,0,0,RAS
TX0001768,Alimentation,0,0,RAS
TX0001769,Factures,0,0,RAS
TX0001767,Shopping,0,0,RAS
TX0001770,Shopping,0,0,RAS
TX0001771,Retrait cash,0,0,RAS
TX0001773,E-commerce,0,0,RAS
TX0001772,Factures,0,0,RAS
TX0001776,Logement,0,0,RAS
TX0001774,E-commerce,0,0,RAS
TX0001775,Factures,0,0,RAS
TX0001780,Revenu,0,0,Entrée d'argent
TX0001777,Factures,0,0,RAS
TX0001778,Retrait cash,0,0,RAS
TX0001779,Transport,0,0,RAS
TX0001781,Alimentation,0,0,RAS
TX0001782,Alimentation,0,0,RAS
TX0001783,Logement,0,0,RAS
TX0001785,Santé,0,0,RAS
TX0001784,Retrait cash,0,0,RAS
TX0001788,Shopping,0,0,RAS
TX0001786,Voyage,0,0,RAS
TX0001787,Shopping,0,0,RAS
TX0001790,Logement,0,0,RAS
TX0001789,Loisirs,0,0,RAS
TX0001792,Factures,0,0,RAS
TX0001791,Alimentation,0,0,RAS
TX0001794,Factures,0,0,RAS
TX0001796,Alimentation,0,0,RAS
TX0001795,Factures,0,0,RAS
TX0001793,Loisirs,0,0,RAS
TX0001798,Alimentation,0,0,RAS
TX0001797,Factures,0,0,RAS
TX0001799,Loisirs,0,0,RAS
TX0001800,Alimentation,0,0,RAS
TX0001801,Logement,0,0,RAS
TX0001802,Voyage,0,0,RAS
TX0001803,E-commerce,0,0,RAS
TX0001804,Transport,1,0,Montant élevé pour ce type de dépense
TX0001805,Loisirs,0,0,RAS
TX0001806,Voyage,0,0,RAS
TX0001807,Shopping,1,0,Libellé de régularisation
TX0001808,Alimentation,0,0,RAS
TX0001810,Revenu,0,0,Entrée d'argent
TX0001809,Alimentation,0,0,RAS
TX0001812,Alimentation,0,0,RAS
TX0001811,Alimentation,0,0,RAS
TX0001813,Revenu,0,0,Entrée d'argent
TX0001814,Santé,0,0,RAS
TX0001815,E-commerce,0,0,RAS
TX0001817,Alimentation,0,0,RAS
TX0001816,Shopping,0,0,RAS
TX0001818,Voyage,0,0,RAS
TX0001819,Transport,0,0,RAS
TX0001820,Santé,0,0,RAS
TX0001821,Santé,0,0,RAS
TX0001824,Factures,0,0,RAS
TX0001825,Alimentation,0,0,RAS
TX0001822,Retrait cash,0,0,RAS
TX0001823,Voyage,0,0,RAS
TX0001826,Retrait cash,0,0,RAS
TX0001827,Santé,0,0,RAS
TX0001829,Santé,0,0,RAS
TX0001828,Shopping,0,0,RAS
TX0001830,Alimentation,0,0,RAS
TX0001831,Santé,0,0,RAS
TX0001833,E-commerce,0,0,RAS
TX0001832,Retrait cash,0,0,RAS
TX0001834,Transport,0,0,RAS
TX0001835,Transport,0,0,RAS
TX0001836,E-commerce,0,0,RAS
TX0001837,Factures,0,0,RAS
TX0001839,Loisirs,0,0,RAS
TX0001838,Logement,0,0,RAS
TX0001842,Alimentation,0,0,RAS
TX0001841,Retrait cash,0,0,RAS
TX0001840,Shopping,0,0,RAS
TX0001843,Logement,0,0,RAS
TX0001844,Alimentation,0,0,RAS
TX0001845,Loisirs,0,0,RAS
TX0001846,E-commerce,0,0,RAS
TX0001847,Alimentation,0,0,RAS
TX0001848,Voyage,0,0,RAS
TX0001849,Transport,0,0,RAS
TX0001850,Loisirs,0,0,RAS
TX0001852,Factures,0,0,RAS
TX0001851,Santé,0,0,RAS
TX0001854,Factures,0,0,RAS
TX0001853,Transport,0,0,RAS
TX0001855,Transport,0,0,RAS
TX0001856,Logement,0,0,RAS
TX0001857,Santé,0,0,RAS
TX0001858,Loisirs,1,0,Montant anormalement élevé à une heure inhabituelle
TX0001859,Revenu,0,0,Salaire mensuel
TX0001860,Shopping,0,0,RAS
TX0001861,Transport,0,0,RAS
TX0001862,Voyage,0,0,RAS
TX0001863,Loisirs,0,0,RAS
TX0001864,Revenu,0,0,Salaire mensuel
TX0001865,Retrait cash,0,0,RAS
TX0001867,Logement,0,0,RAS
TX0001868,Loisirs,0,0,RAS
TX0001869,Retrait cash,0,0,RAS
TX0001866,Loisirs,0,0,RAS
TX0001870,Transport,0,0,RAS
TX0001871,Santé,0,0,RAS
TX0001873,Loisirs,0,0,RAS
TX0001872,Santé,0,0,RAS
TX0001874,Alimentation,0,0,RAS
TX0001875,Santé,0,0,RAS
TX0001876,Factures,0,0,RAS
TX0001877,E-commerce,0,0,RAS
TX0001878,Logement,0,0,RAS
TX0001879,Retrait cash,0,0,RAS
TX0001880,Alimentation,0,0,RAS
TX0001881,Santé,0,0,RAS
TX0001882,E-commerce,0,0,RAS
TX0001884,Logement,0,0,RAS
TX0001883,Alimentation,0,0,RAS
TX0001885,Santé,0,0,RAS
TX0001886,E-commerce,0,0,RAS
TX0001888,E-commerce,0,0,RAS
TX0001887,Factures,0,0,RAS
TX0001889,Transport,0,0,RAS
TX0001890,Transport,0,0,RAS
TX0001892,Logement,0,0,RAS
TX0001891,Alimentation,0,0,RAS
TX0001894,Alimentation,0,0,RAS
TX0001893,Transport,0,0,RAS
TX0001895,E-commerce,0,0,RAS
TX0001897,Loisirs,0,0,RAS
TX0001896,E-commerce,0,0,RAS
TX0001898,Transport,0,0,RAS
TX0001899,Alimentation,0,0,RAS
TX0001901,Alimentation,1,0,Montant anormalement élevé à une heure inhabituelle
TX0001900,Voyage,0,0,RAS
TX0001902,Santé,0,0,RAS
TX0001904,Loisirs,0,0,RAS
TX0001905,Factures,1,0,Montant élevé pour ce type de dépense
TX0001903,Transport,0,0,RAS
TX0001909,Alimentation,0,0,RAS
TX0001907,Transport,0,0,RAS
TX0001908,Loisirs,0,0,RAS
TX0001906,Transport,0,0,RAS
TX0001911,Retrait cash,0,0,RAS
TX0001910,Retrait cash,0,0,RAS
TX0001913,Loisirs,0,0,RAS
TX0001912,E-commerce,0,0,RAS
TX0001914,E-commerce,0,0,RAS
TX0001915,E-commerce,0,0,RAS
TX0001916,Alimentation,0,0,RAS
TX0001917,E-commerce,0,0,RAS
TX0001918,Revenu,0,0,Entrée d'argent
TX0001921,Alimentation,0,0,RAS
TX0001919,Loisirs,0,0,RAS
TX0001920,Factures,0,0,RAS
TX0001923,Transport,0,0,RAS
TX0001922,Factures,0,0,RAS
TX0001924,Transport,0,0,RAS
TX0001925,Revenu,0,0,Entrée d'argent
TX0001926,Logement,0,0,RAS
TX0001927,Alimentation,0,0,RAS
TX0001929,Loisirs,0,0,RAS
TX0001928,E-commerce,0,0,RAS
TX0001930,Alimentation,0,0,RAS
TX0001931,Santé,0,0,RAS
TX0001932,Alimentation,1,0,Montant élevé pour ce type de dépense
TX0001933,E-commerce,0,0,RAS
TX0001934,Santé,0,0,RAS
TX0001935,Alimentation,0,0,RAS
TX0001936,Santé,0,0,RAS
TX0001937,Alimentation,0,0,RAS
TX0001938,Loisirs,0,0,RAS
TX0001941,Transport,0,0,RAS
TX0001939,Logement,0,0,RAS
TX0001940,Factures,0,0,RAS
TX0001942,Logement,0,0,RAS
TX0001943,Santé,0,0,RAS
TX0001944,Revenu,0,0,Entrée d'argent
TX0001945,Alimentation,0,0,RAS
TX0001946,Logement,0,0,RAS
TX0001948,Factures,0,0,RAS
TX0001947,Logement,0,0,RAS
TX0001950,Alimentation,0,0,RAS
TX0001951,Factures,0,0,RAS
TX0001949,Transport,0,0,RAS
TX0001952,Voyage,0,0,RAS
TX0001953,E-commerce,0,0,RAS
TX0001955,Alimentation,0,0,RAS
TX0001954,Alimentation,0,0,RAS
TX0001956,Loisirs,0,0,RAS
TX0001957,Santé,0,0,RAS
TX0001958,Santé,0,0,RAS
TX0001959,Santé,0,0,RAS
TX0001961,Loisirs,0,0,RAS
TX0001960,Transport,0,0,RAS
TX0001962,Alimentation,0,0,RAS
TX0001963,Santé,0,0,RAS
TX0001964,Shopping,0,0,RAS
TX0001966,Voyage,0,0,RAS
TX0001965,Logement,0,0,RAS
TX0001967,Transport,0,0,RAS
TX0001968,Loisirs,0,0,RAS
TX0001971,Alimentation,0,0,RAS
TX0001969,Alimentation,0,0,RAS
TX0001970,E-commerce,0,0,RAS
TX0001973,Loisirs,0,0,RAS
TX0001975,Transport,0,0,RAS
TX0001974,Transport,0,0,RAS
TX0001972,Logement,0,0,RAS
TX0001977,Shopping,0,0,RAS
TX0001976,Shopping,0,0,RAS
TX0001978,E-commerce,0,0,RAS
TX0001980,Transport,0,0,RAS
TX0001979,Transport,0,0,RAS
TX0001981,Alimentation,0,0,RAS
TX0001982,Transport,0,0,RAS
TX0001983,Alimentation,0,0,RAS
TX0001985,Retrait cash,0,0,RAS
TX0001984,Santé,0,0,RAS
TX0001986,Voyage,0,0,RAS
TX0001987,E-commerce,0,0,RAS
TX0001989,Shopping,0,0,RAS
TX0001988,Alimentation,0,0,RAS
TX0001991,Alimentation,0,0,RAS
TX0001990,Retrait cash,1,0,Montant élevé pour ce type de dépense
TX0001993,Transport,0,0,RAS
TX0001992,Factures,0,0,RAS
TX0001995,Transport,0,0,RAS
TX0001994,Transport,0,0,RAS
TX0001996,Transport,0,0,RAS
TX0001997,E-commerce,0,0,RAS
TX0001998,Alimentation,0,0,RAS
TX0001999,Transport,0,0,RAS
TX0002000,Transport,0,0,RAS
TX0002001,E-commerce,0,0,RAS
TX0002002,Transport,0,0,RAS
TX0002003,E-commerce,0,0,RAS
TX0002004,E-commerce,0,0,RAS
TX0002005,Transport,0,0,RAS
TX0002006,Transport,0,0,RAS
TX0002008,Logement,0,0,RAS
TX0002007,Loisirs,0,0,RAS
TX0002009,Alimentation,0,0,RAS
TX0002010,Transport,0,0,RAS
TX0002012,Transport,0,0,RAS
TX0002013,Transport,0,0,RAS
TX0002011,Voyage,0,0,RAS
TX0002014,Alimentation,0,0,RAS
TX0002015,Transport,0,0,RAS
TX0002016,E-commerce,0,0,RAS
TX0002017,Alimentation,0,0,RAS
TX0002018,Loisirs,0,0,RAS
TX0002019,Loisirs,0,0,RAS
TX0002020,Voyage,0,0,RAS
TX0002021,Loisirs,0,0,RAS
TX0002022,Voyage,0,0,RAS
TX0002023,Retrait cash,0,0,RAS
TX0002025,Factures,0,0,RAS
TX0002027,Revenu,0,0,Entrée d'argent
TX0002024,Loisirs,0,0,RAS
TX0002026,Transport,0,0,RAS
TX0002028,Revenu,0,0,Salaire mensuel
TX0002029,Loisirs,0,0,RAS
TX0002031,Santé,1,0,Montant élevé pour ce type de dépense
TX0002030,E-commerce,0,0,RAS
TX0002032,Transport,0,0,RAS
TX0002033,Shopping,0,0,RAS
TX0002035,Shopping,0,0,RAS
TX0002034,Alimentation,0,0,RAS
TX0002037,Alimentation,0,0,RAS
TX0002036,Factures,0,0,RAS
TX0002038,Logement,0,0,RAS
TX0002039,Alimentation,0,0,RAS
TX0002041,Alimentation,0,0,RAS
TX0002040,Shopping,0,0,RAS
TX0002042,Retrait cash,0,0,RAS
TX0002043,Factures,0,0,RAS
TX0002047,Revenu,0,0,Entrée d'argent
TX0002044,Santé,0,0,RAS
TX0002045,Loisirs,0,0,RAS
TX0002046,Shopping,0,0,RAS
TX0002048,Alimentation,1,0,Montant anormalement élevé
TX0002049,Loisirs,0,0,RAS
TX0002050,E-commerce,0,0,RAS
TX0002051,Revenu,0,0,Entrée d'argent
TX0002053,Loisirs,1,0,Montant élevé pour ce type de dépense
TX0002052,Transport,0,0,RAS
TX0002054,Factures,1,0,Montant élevé pour ce type de dépense
TX0002055,Factures,0,0,RAS
TX0002057,Logement,0,0,RAS
TX0002056,Alimentation,0,0,RAS
TX0002058,Voyage,0,0,RAS
TX0002059,Factures,0,0,RAS
TX0002061,Alimentation,0,0,RAS
TX0002060,Loisirs,0,0,RAS
TX0002062,Transport,0,0,RAS
TX0002063,Transport,0,0,RAS
TX0002064,Shopping,0,0,RAS
TX0002065,Shopping,0,0,RAS
TX0002066,Retrait cash,0,0,RAS
TX0002067,Shopping,0,0,RAS
TX0002069,Santé,1,1,Montant anormalement élevé
TX0002068,Loisirs,0,0,RAS
TX0002070,Transport,0,0,RAS
TX0002071,Retrait cash,0,0,RAS
TX0002072,Revenu,0,0,Salaire mensuel
TX0002074,Loisirs,0,0,RAS
TX0002073,Transport,0,0,RAS
TX0002076,Retrait cash,1,1,Montant anormalement élevé
TX0002077,Transport,0,0,RAS
TX0002075,Shopping,0,0,RAS
TX0002080,Factures,0,0,RAS
TX0002078,Alimentation,0,0,RAS
TX0002079,Retrait cash,0,0,RAS
TX0002081,Alimentation,0,0,RAS
TX0002083,E-commerce,0,0,RAS
TX0002082,Shopping,0,0,RAS
TX0002084,E-commerce,0,0,RAS
TX0002085,Loisirs,0,0,RAS
TX0002086,Alimentation,0,0,RAS
TX0002087,Revenu,0,0,Entrée d'argent
TX0002088,Loisirs,0,0,RAS
TX0002090,Revenu,0,0,Entrée d'argent
TX0002089,Voyage,0,0,RAS
TX0002092,Voyage,0,0,RAS
TX0002091,Alimentation,0,0,RAS
TX0002093,Alimentation,0,0,RAS
TX0002095,Alimentation,0,0,RAS
TX0002094,Loisirs,0,0,RAS
TX0002098,Transport,0,0,RAS
TX0002097,Transport,0,0,RAS
TX0002096,Shopping,0,0,RAS
TX0002100,E-commerce,0,0,RAS
TX0002099,Retrait cash,0,0,RAS
TX0002101,Voyage,0,0,RAS
TX0002102,Alimentation,0,0,RAS
TX0002104,Factures,0,0,RAS
TX0002103,Alimentation,0,0,RAS
TX0002105,Alimentation,0,0,RAS
TX0002106,Logement,0,0,RAS
TX0002107,Alimentation,0,0,RAS
TX0002108,E-commerce,0,0,RAS
TX0002111,Transport,0,0,RAS
TX0002112,Loisirs,0,0,RAS
TX0002109,Transport,0,0,RAS
TX0002110,Shopping,0,0,RAS
TX0002113,Alimentation,1,0,Montant élevé pour ce type de dépense
TX0002114,Shopping,0,0,RAS
TX0002116,Transport,0,0,RAS
TX0002115,Shopping,0,0,RAS
TX0002118,Alimentation,0,0,RAS
TX0002119,E-commerce,0,0,RAS
TX0002117,Logement,0,0,RAS
TX0002122,Factures,0,0,RAS
TX0002120,Factures,0,0,RAS
TX0002121,E-commerce,0,0,RAS
TX0002123,Loisirs,0,0,RAS
TX0002124,Santé,0,0,RAS
TX0002125,Transport,0,0,RAS
TX0002126,E-commerce,0,0,RAS
TX0002130,Loisirs,0,0,RAS
TX0002129,Logement,0,0,RAS
TX0002127,Alimentation,0,0,RAS
TX0002128,Shopping,1,0,Montant élevé pour ce type de dépense
TX0002131,Alimentation,0,0,RAS
TX0002132,E-commerce,0,0,RAS
TX0002135,Transport,0,0,RAS
TX0002134,Retrait cash,0,0,RAS
TX0002133,Retrait cash,0,0,RAS
TX0002136,Alimentation,0,0,RAS
TX0002137,Alimentation,0,0,RAS
TX0002138,E-commerce,0,0,RAS
TX0002139,Alimentation,0,0,RAS
TX0002140,Shopping,0,0,RAS
TX0002141,Alimentation,0,0,RAS
TX0002142,Retrait cash,0,0,RAS
TX0002144,Santé,0,0,RAS
TX0002143,Alimentation,0,0,RAS
TX0002145,Alimentation,0,0,RAS
TX0002146,Loisirs,0,0,RAS
TX0002147,Shopping,0,0,RAS
TX0002148,Alimentation,0,0,RAS
TX0002150,Loisirs,0,0,RAS
TX0002149,E-commerce,0,0,RAS
TX0002151,E-commerce,0,0,RAS
TX0002154,Santé,0,0,RAS
TX0002152,E-commerce,0,0,RAS
TX0002153,Alimentation,0,0,RAS
TX0002155,E-commerce,0,0,RAS
TX0002158,Transport,1,1,Montant anormalement élevé à une heure inhabituelle
TX0002157,Logement,0,0,RAS
TX0002156,Logement,0,0,RAS
TX0002159,E-commerce,0,0,RAS
TX0002160,Shopping,0,0,RAS
TX0002161,Alimentation,0,0,RAS
TX0002162,Factures,0,0,RAS
TX0002164,Retrait cash,0,0,RAS
TX0002163,Loisirs,0,0,RAS
TX0002165,Transport,0,0,RAS
TX0002166,Transport,0,0,RAS
TX0002167,Alimentation,0,0,RAS
TX0002168,Voyage,0,0,RAS
TX0002171,Transport,0,0,RAS
TX0002169,Revenu,0,0,Salaire mensuel
TX0002173,Alimentation,0,0,RAS
TX0002172,Retrait cash,0,0,RAS
TX0002170,Santé,0,0,RAS
TX0002175,E-commerce,0,0,RAS
TX0002174,Alimentation,0,0,RAS
TX0002177,Santé,0,0,RAS
TX0002176,Alimentation,0,0,RAS
TX0002179,Alimentation,0,0,RAS
TX0002178,Shopping,0,0,RAS
TX0002180,Alimentation,0,0,RAS
TX0002181,Retrait cash,0,0,RAS
TX0002182,Shopping,0,0,RAS
TX0002183,Factures,0,0,RAS
TX0002185,Santé,0,0,RAS
TX0002184,Loisirs,0,0,RAS
TX0002186,Factures,0,0,RAS
TX0002187,Shopping,0,0,RAS
TX0002188,Transport,0,0,RAS
TX0002189,Loisirs,0,0,RAS
TX0002190,Loisirs,0,0,RAS
TX0002191,Transport,0,0,RAS
TX0002192,Transport,0,0,RAS
TX0002193,Logement,0,0,RAS
TX0002194,Shopping,0,0,RAS
TX0002195,Retrait cash,0,0,RAS
TX0002196,Transport,1,1,Montant anormalement élevé
TX0002197,Logement,0,0,RAS
TX0002198,Shopping,0,0,RAS
TX0002199,Factures,0,0,RAS
TX0002201,Transport,0,0,RAS
TX0002200,Voyage,0,0,RAS
TX0002204,Transport,0,0,RAS
TX0002202,Shopping,0,0,RAS
TX0002203,Alimentation,0,0,RAS
TX0002206,Alimentation,0,0,RAS
TX0002205,Factures,0,0,RAS
TX0002209,Loisirs,0,0,RAS
TX0002208,Alimentation,0,0,RAS
TX0002207,Alimentation,0,0,RAS
TX0002210,E-commerce,0,0,RAS
TX0002211,Retrait cash,0,0,RAS
TX0002212,Logement,0,0,RAS
TX0002213,Alimentation,1,0,Montant élevé pour ce type de dépense
TX0002214,Alimentation,0,0,RAS
TX0002215,Transport,0,0,RAS
TX0002216,Transport,0,0,RAS
TX0002218,Factures,0,0,RAS
TX0002217,Retrait cash,0,0,RAS
TX0002219,Transport,0,0,RAS
TX0002221,Shopping,0,0,RAS
TX0002220,E-commerce,0,0,RAS
TX0002222,Loisirs,0,0,RAS
TX0002224,Factures,0,0,RAS
TX0002225,Alimentation,0,0,RAS
TX0002223,Transport,0,0,RAS
TX0002226,Alimentation,0,0,RAS
TX0002228,Alimentation,0,0,RAS
TX0002227,Factures,0,0,RAS
TX0002229,Transport,0,0,RAS
TX0002231,Factures,0,0,RAS
TX0002230,Transport,0,0,RAS
TX0002234,E-commerce,0,0,RAS
TX0002235,Retrait cash,0,0,RAS
TX0002232,Logement,0,0,RAS
TX0002233,Loisirs,0,0,RAS
TX0002236,Loisirs,0,0,RAS
TX0002237,Logement,0,0,RAS
TX0002240,Retrait cash,0,0,RAS
TX0002239,Retrait cash,0,0,RAS
TX0002238,Transport,0,0,RAS
TX0002241,Shopping,0,0,RAS
TX0002243,Transport,0,0,RAS
TX0002242,Retrait cash,0,0,RAS
TX0002244,Factures,0,0,RAS
TX0002247,Santé,0,0,RAS
TX0002245,Logement,0,0,RAS
TX0002246,Shopping,0,0,RAS
TX0002248,Shopping,0,0,RAS
TX0002250,E-commerce,0,0,RAS
TX0002249,Retrait cash,0,0,RAS
TX0002251,Factures,0,0,RAS
TX0002252,Transport,0,0,RAS
TX0002253,E-commerce,0,0,RAS
TX0002254,Alimentation,0,0,RAS
TX0002256,Alimentation,0,0,RAS
TX0002255,Voyage,0,0,RAS
TX0002258,Alimentation,0,0,RAS
TX0002257,Alimentation,0,0,RAS
TX0002259,Revenu,0,0,Salaire mensuel
TX0002260,Transport,0,0,RAS
TX0002261,Factures,0,0,RAS
TX0002262,Logement,0,0,RAS
TX0002263,Revenu,0,0,Salaire mensuel
TX0002264,Transport,0,0,RAS
TX0002265,Revenu,0,0,Entrée d'argent
TX0002266,Transport,1,1,Montant anormalement élevé
TX0002267,Santé,0,0,RAS
TX0002268,Alimentation,0,0,RAS
TX0002269,Transport,0,0,RAS
TX0002270,Logement,0,0,RAS
TX0002271,Factures,0,0,RAS
TX0002272,Loisirs,0,0,RAS
TX0002273,Santé,0,0,RAS
TX0002274,E-commerce,0,0,RAS
TX0002275,Shopping,0,0,RAS
TX0002277,Transport,0,0,RAS
TX0002276,Shopping,0,0,RAS
TX0002278,Alimentation,0,0,RAS
TX0002279,Loisirs,0,0,RAS
TX0002280,Alimentation,0,0,RAS
TX0002282,Transport,0,0,RAS
TX0002281,Logement,0,0,RAS
TX0002283,Voyage,0,0,RAS
TX0002284,Santé,0,0,RAS
TX0002285,E-commerce,0,0,RAS
TX0002286,Alimentation,0,0,RAS
TX0002287,Voyage,0,0,RAS
TX0002288,Santé,0,0,RAS
TX0002290,Revenu,0,0,Entrée d'argent
TX0002289,Shopping,0,0,RAS
TX0002291,Transport,0,0,RAS
TX0002292,Logement,0,0,RAS
TX0002293,Transport,0,0,RAS
TX0002294,Alimentation,0,0,RAS
TX0002295,Factures,0,0,RAS
TX0002296,Alimentation,0,0,RAS
TX0002297,Alimentation,0,0,RAS
TX0002299,Alimentation,0,0,RAS
TX0002298,Transport,0,0,RAS
TX0002300,E-commerce,0,0,RAS
TX0002301,Alimentation,1,1,Montant anormalement élevé
TX0002302,Retrait cash,0,0,RAS
TX0002303,Logement,0,0,RAS
TX0002304,Transport,0,0,RAS
TX0002306,Transport,0,0,RAS
TX0002305,Alimentation,0,0,RAS
TX0002308,Alimentation,0,0,RAS
TX0002309,Alimentation,0,0,RAS
TX0002307,Shopping,0,0,RAS
TX0002310,Revenu,0,0,Salaire mensuel
TX0002312,Voyage,0,0,RAS
TX0002313,Transport,0,0,RAS
TX0002311,Transport,0,0,RAS
TX0002314,Loisirs,0,0,RAS
TX0002315,Shopping,0,0,RAS
TX0002317,Alimentation,1,0,Montant élevé pour ce type de dépense
TX0002316,E-commerce,0,0,RAS
TX0002319,Transport,0,0,RAS
TX0002320,Transport,0,0,RAS
TX0002318,Retrait cash,0,0,RAS
TX0002323,Retrait cash,0,0,RAS
TX0002324,Logement,0,0,RAS
TX0002322,Alimentation,0,0,RAS
TX0002321,Transport,0,0,RAS
TX0002325,Alimentation,0,0,RAS
TX0002326,Alimentation,0,0,RAS
TX0002327,E-commerce,0,0,RAS
TX0002328,Alimentation,0,0,RAS
TX0002329,Alimentation,0,0,RAS
TX0002330,Alimentation,0,0,RAS
TX0002332,Retrait cash,0,0,RAS
TX0002333,Shopping,0,0,RAS
TX0002331,Logement,0,0,RAS
TX0002334,Santé,0,0,RAS
TX0002336,Revenu,0,0,Entrée d'argent
TX0002335,Voyage,0,0,RAS
TX0002337,Logement,0,0,RAS
TX0002338,Alimentation,0,0,RAS
TX0002339,Factures,0,0,RAS
TX0002341,Shopping,0,0,RAS
TX0002340,Logement,0,0,RAS
TX0002343,E-commerce,0,0,RAS
TX0002342,Shopping,0,0,RAS
TX0002344,Shopping,0,0,RAS
TX0002345,Loisirs,0,0,RAS
TX0002347,Voyage,0,0,RAS
TX0002346,Alimentation,0,0,RAS
TX0002348,Alimentation,0,0,RAS
TX0002349,Loisirs,0,0,RAS
TX0002351,Transport,0,0,RAS
TX0002350,Loisirs,0,0,RAS
TX0002352,Retrait cash,0,0,RAS
TX0002353,Voyage,0,0,RAS
TX0002354,Alimentation,0,0,RAS
TX0002355,Transport,0,0,RAS
TX0002356,Alimentation,0,0,RAS
TX0002359,Shopping,0,0,RAS
TX0002357,Transport,0,0,RAS
TX0002358,Santé,0,0,RAS
TX0002361,Voyage,0,0,RAS
TX0002360,Alimentation,0,0,RAS
TX0002362,Voyage,0,0,RAS
TX0002363,E-commerce,0,0,RAS
TX0002364,Transport,0,0,RAS
TX0002365,Loisirs,0,0,RAS
TX0002367,Retrait cash,0,0,RAS
TX0002366,Transport,0,0,RAS
TX0002368,Logement,0,0,RAS
TX0002369,Santé,0,0,RAS
TX0002372,Logement,0,0,RAS
TX0002371,Shopping,0,0,RAS
TX0002370,Alimentation,0,0,RAS
TX0002377,Logement,1,0,Montant élevé pour ce type de dépense
TX0002374,Alimentation,0,0,RAS
TX0002373,Revenu,0,0,Salaire mensuel
TX0002375,Transport,0,0,RAS
TX0002376,E-commerce,0,0,RAS
TX0002378,Revenu,0,0,Salaire mensuel
TX0002379,Transport,0,0,RAS
TX0002380,Shopping,0,0,RAS
TX0002381,Transport,0,0,RAS
TX0002382,Shopping,0,0,RAS
TX0002383,Voyage,1,0,Montant élevé pour ce type de dépense
TX0002384,Factures,0,0,RAS
TX0002386,Loisirs,1,0,Montant élevé pour ce type de dépense
TX0002385,Logement,0,0,RAS
TX0002387,Factures,0,0,RAS
TX0002388,E-commerce,0,0,RAS
TX0002389,Transport,0,0,RAS
TX0002391,Factures,0,0,RAS
TX0002392,Santé,0,0,RAS
TX0002390,Transport,1,0,Montant élevé pour ce type de dépense
TX0002394,Alimentation,0,0,RAS
TX0002393,Factures,0,0,RAS
TX0002395,E-commerce,0,0,RAS
TX0002396,Shopping,0,0,RAS
TX0002397,Transport,0,0,RAS
TX0002398,Retrait cash,0,0,RAS
TX0002399,Santé,0,0,RAS
TX0002400,Alimentation,0,0,RAS
TX0002401,Shopping,0,0,RAS
TX0002402,Retrait cash,1,0,Montant élevé pour ce type de dépense
TX0002403,E-commerce,0,0,RAS
TX0002405,Logement,0,0,RAS
TX0002406,E-commerce,0,0,RAS
TX0002404,Factures,0,0,RAS
TX0002407,Alimentation,0,0,RAS
TX0002408,Factures,0,0,RAS
TX0002411,Factures,0,0,RAS
TX0002409,Transport,0,0,RAS
TX0002410,Factures,0,0,RAS
TX0002413,Shopping,0,0,RAS
TX0002412,Transport,0,0,RAS
TX0002414,Santé,0,0,RAS
TX0002415,Factures,0,0,RAS
TX0002417,Transport,0,0,RAS
TX0002416,E-commerce,0,0,RAS
TX0002418,Shopping,0,0,RAS
TX0002419,Alimentation,0,0,RAS
TX0002420,Santé,0,0,RAS
TX0002421,Shopping,0,0,RAS
TX0002424,Factures,0,0,RAS
TX0002422,Revenu,0,0,Salaire mensuel
TX0002423,Voyage,0,0,RAS
TX0002425,Alimentation,1,0,Montant élevé pour ce type de dépense
TX0002426,Revenu,0,0,Entrée d'argent
TX0002428,Santé,0,0,RAS
TX0002427,Transport,0,0,RAS
TX0002429,Revenu,0,0,Entrée d'argent
TX0002433,Retrait cash,0,0,RAS
TX0002432,Alimentation,1,0,Montant élevé pour ce type de dépense
TX0002430,Santé,1,0,Montant élevé pour ce type de dépense
TX0002431,E-commerce,0,0,RAS
TX0002436,Revenu,0,0,Entrée d'argent
TX0002434,E-commerce,0,0,RAS
TX0002435,E-commerce,0,0,RAS
TX0002438,Retrait cash,0,0,RAS
TX0002439,Voyage,0,0,RAS
TX0002440,E-commerce,0,0,RAS
TX0002437,Retrait cash,0,0,RAS
TX0002443,Shopping,0,0,RAS
TX0002441,Santé,0,0,RAS
TX0002442,Shopping,0,0,RAS
TX0002445,Loisirs,0,0,RAS
TX0002446,Retrait cash,0,0,RAS
TX0002444,Transport,0,0,RAS
TX0002447,Shopping,1,0,Libellé de régularisation
TX0002448,Factures,0,0,RAS
TX0002450,Alimentation,0,0,RAS
TX0002449,Alimentation,0,0,RAS
TX0002452,Loisirs,0,0,RAS
TX0002451,Transport,0,0,RAS
TX0002453,E-commerce,0,0,RAS
TX0002454,Logement,0,0,RAS
TX0002455,Transport,0,0,RAS
TX0002456,Transport,0,0,RAS
